author,title,translation,label
TVR,Ludovic Orban: Perioada de carantinare va fi menţinută la 14 zile. Slujbele religioase se pot desfăşura respectând măsurile de protecţie sanitară,"Şeful Executivului a efectuat o vizită de lucru la Spitalul Metropolitan Monza care, începând de joi, va intra în dispozitivul de luptă anti-COVID",1
TVR,"CSAT aprobă, astăzi, strategia de vaccinare anti-COVID-19 în România","Intenția a fost anunțată de miercuri de președintele Klaus Iohannis, care preciza grupurile prioritare: personalul medical din centrele rezidențiale și medico-sociale, populația cu risc ridicat de evoluție severă în cazul infecției și personalul din domenii cheie.",1
TVR,Premierul Ludovic Orban: Redeschiderea piețelor în interior va fi discutată joi în CNSU,Premierul a precizat că sunt trei motive care au stat la baza deciziei de redeschidere a piețelor.,1
TVR,Orban: Garantez 100% că nu va fi niciun lockdown după 6 decembrie,"„E adevărat că s-a testat mai puțin pentru ca au fost zile libere și nu au funcționat toate centrele de testare, dar activitatea de testare se reia de astăzi în condiții normale, în funcție de solicitări, și vom avea date relevante. Există semne evidente de reducere”, a spus Orban, la un post TV.",1
TVR,Polițiștii de Frontieră nu pot aplica sancțiuni pentru încălcarea restricțiilor anti-COVID. Legea nu le dă dreptul,"De aceea, spun autoritățile, o mâna de ajutor ar fi fost binevenită din partea polițiștilor de frontieră. Numai că aceștia nu pot sancționa abaterile la legea 55-2020.",1
TVR,Nicușor Dan: Opțiunea mea pentru alegerile de duminică este Partidul Național Liberal,"„Opțiunea mea pentru alegerile de duminică este Partidul Național Liberal. Consider că un Guvern PNL puternic este cea mai bună variantă pe care o are România în acest moment. O să răspund la întrebarea evidentă care se ridică, și am să spun așa: chiar dacă sunt fondatorul USR-ului, consider cu toată onestitatea că PNL-ul este varianta cea mai bună pentru România astăzi. Nu vreau să spun mai multe despre USR și mai ales nu vreau să intru într-o polemică cu un partid care m-a sprijinit în alegerile locale”, a spus Nicușor Dan.",1
TVR,Parlamentare 2020. Peste 39.000 de români din diaspora votează prin corespondenţă. 3 decembrie e ultimul termen de primire a plicurilor,"Cele mai multe cereri pentru votul prin corespondenţă au venit de la românii din Marea Britanie - 9.226, Germania - 5.773, Italia - 3.378, Spania - 3.338, Franţa - 2.769. Peste 1.000 au fost depuse de românii din Belgia, Olanda, Elveţia, Austria, SUA, Irlanda.",1
TVR,Mesaje ale partenerilor NATO de Ziua Națională. Ambasadorul american: SUA vor continua să sprijine evoluţia României ca lider la nivel regional și european,"TOMASZ SZATKOWSKI, ambasador, reprezentantul permanent al Poloniei la NATO: ""Trupele poloneze și române lucrează umăr la umăr în cadrul grupului de luptă al prezenței avansate a NATO din Polonia și al prezenței adaptate în România.""",1
TVR,"Președinție: Decorații pentru mai mulți medici implicați în lupta împotriva COVID-19. Iohannis: Scrieți o istorie discretă, dar de netăgăduit, a onoarei","Președintele a conferit Ordinul „Meritul Sanitar” în grad de Cavaler Institutului Național de Sănătate Publică dr. Anghel Maria Nina (Moinești), dr. Băloi Adelina (Timișoara), dr. Bărbat Marius-Teodor (Cluj-Napoca), dr. Botea Dragoș Florin (Oradea), as. med. pr. Casoni Maria-Elena (Târgu-Mureș), dr. Dacz Monika Erika (Oradea), dr. Florea Marc (Oradea), dr. Georgescu Corina Maria (Timișoara), dr. Gherman Ada Sonia (Cluj-Napoca), dr. Grigoraș Ioana (Iași), dr. Henţia Ciprian Adrian (Timișoara), dr. Lupse Mihaela Sorina (Cluj-Napoca), dr. Pascal Ema-Raluca (Reșița), as. med. pr. Pop Alexandra-Angela (Oradea), dr. Sandu Monica Andreea (București) și dr. Suciu Alin Aurel Raul (Oradea).",1
TVR,Indemnizații mai mari pentru rezerviștii voluntari,"Până la majorarea indemnizației, un soldat lua atunci când nu era în unitate undeva la 150 -160 de lei/luna, iar un sublocotenent în jur de 230 de lei /luna. Acum, un soldat ar trebui să ia 500 de lei, iar sublocotenentul în jur de 700.",1
TVR,EXCLUSIVITATE Maia Sandu: Acțiunile mele pe termen scurt se axează pe pandemie și pe combaterea corupției / Vreau să vedem cât mai multe investiții românești în Republica Moldova,"""Așteptările sunt foarte mari. Noi am reușit să demonstrăm că pentru noi contează democrația, valorile europene și am reușit în acești ani să îl dăm jos pe Plahotniuc și acum să eliberăm țara de Dodon. Mandatul pe care l-am obținut este pentru lupta împotriva corupției și pentru consolidarea independenței instituțiilor statului. Pe termen scurt ne confruntăm cu mai multe probleme cauzate de pandemie și aici am început dialogul cu prietenii Republicii Moldova pentru a mobiliza sprijin pentru sectorul medical și sectorul economic. Acțiunile mele pe termen scurt vor fi îndreptate pentru a contribui la ușurarea situației oamenilor cauzate de COVID, dar și pentru a iniția măsuri în domeniul combaterii corupției"", a declarat Maia Sandu.",1
TVR,AEP: Românii din străinătate pot vota dacă documentul de reședință a expirat după 1 martie,"""Persoanele care fac dovada că au domiciliul sau reşedinţa în străinătate îşi pot exercita dreptul de vot la orice secţie de votare din străinătate, pe baza unui act de identitate, dintre cele prevăzute la art. 83 alin. (2) din Legea nr. 208/2015, cu modificările şi completările ulterioare, iar în cazul cetăţenilor români cu reşedinţa în străinătate şi pe baza unui document care atestă reşedinţa în străinătate, dintre cele prevăzute în anexa la Ordinul Ministrului Afacerilor Externe nr. 1627/2019, cu modificările şi completările ulterioare"", arată sursa citată.",1
TVR,Orban: Analizăm posibilitatea redeschiderii piețelor care funcționează în spații închise. Legea a fost atacată la CCR,El precizează că toate măsurile de reducere a restricțiilor vor fi luate în funcție de evoluția epidemiei.,1
TVR,Președintele Klaus Iohannis: Îmi doresc o prezență mare la vot. Nu există discriminare pentru alegătorii din localitățile carantinate,"""Sunt alegeri cu o miză mare, ne alegem Parlamentul pentru următorii patru ani, patru ani în care dorim să implementăm reforme importante şi avem nevoie de o stabilitate politică semnificativă. Este clar din toate sondajele că PSD va fi ţinut în afara deciziei politice şi acolo trebuie să stea, dar în rest, sigur, depinde şi cum vor merge oamenii la vot"", a adăugat preşedintele.",1
TVR,Parlamentare 2020. AEP pune la dispoziţie materiale de informare despre votarea prin intermediul urnei mobile,"Potrivit sursei citate, în cadrul aceleaşi secţiuni, alegătorul este îndrumat să identifice secţia de votare la care este arondat şi adresa biroului electoral de circumscripţie judeţeană sau a oficiului electoral de sector, după caz, pe raza căruia are domiciliul sau reşedinţa.",1
TVR,"Președintele Iohannis, în vizită la Call Center DSP București: Poate reușim până în vara anului viitor să terminăm de tot cu această pandemie.  Declarații Klaus Iohannis","Întrebat de ce DSP-urile nu răspund la solicitările telefonice ale românilor, președintele Iohannis a spus ca acestea au fost total depășite la începutul pandemiei, din cauza lipsei de personal.",1
TVR,Caraș-Severin: Au fost finalizate lucrările la prima fază a gazoductului BRUA. Iohannis: România are atuuri veritabile pentru a deveni un important jucător în regiune pe piața gazelor,"„Dezvoltarea Sistemului Național de Transport de gaze pe coridorul BRUA este o etapă esențială a întăririi securității energetice atât a țării noastre, cât și a Uniunii Europene, dar și a securității energetice în regiunea Mării Negre. Astfel, prin interconectarea BRUA pe Coridorul Vertical, prin materializarea exploatărilor off-shore din Marea Neagră - care sperăm să debuteze cât mai curând - România are atuuri veritabile pentru a deveni un important jucător în regiune pe piața gazelor”, a declarat Klaus Iohannis.",1
TVR,Guvernul a aprobat sporuri de 75-85% pentru personalul medical implicat în lupta cu COVID-19,"„Hotărârea de Guvern prevede pentru perioada stării de alertă și a celei de urgență acordarea sporului pentru condiţii de muncă deosebit de periculoase în procent de la 75% până la 85% din salariul de bază pentru personalul de specialitate medico-sanitar şi auxiliar sanitar din spitalele unitățile sanitare publice sau din structurile acestora, după caz, inclusiv pentru personalul de specialitate din structurile paraclinice medico-sanitare, implicat direct în transportul, echiparea, evaluarea, diagnosticarea şi tratamentul pacienţilor diagnosticaţi cu COVID-19 pe perioada stării de urgență și alertă”, se arată în comunicat.",1
TVR,"Guvern: Voucherele de vacanță, emise în 2019 și 2020, valabile până în decembrie 2021. Ajutor de stat pentru industria HoReCa","Acesta a mai spus că, tot în domeniul turismului, Guvernul a adoptat o ordonanță de urgență care prevede o schemă de ajutor pentru companiile din acest sector.",1
TVR,"Guvernul a majorat plafonul pentru acordarea ajutorului de încălzire, la 800 de lei","Plafonul maxim al veniturilor până la care se acorda până acum acest beneficiu social era de 750 lei în cazul persoanelor care se îşi încălzesc locuinţele cu gaze naturale, energie electrică, lemne, cărbuni sau combustibili petrolieri şi puţin peste 786 lei/persoană în cazul familiilor care folosesc energie termică în sistem centralizat.",1
TVR,Guvernul a adoptat strategia de vaccinare. Aceasta va fi gratuită și voluntară,"„Este un act normativ care pregătește această campanie de vaccinare, extrem de importantă, singura soluție pentru a pune capăt acestei pandemii și sperăm ca vaccinul să fie pus la dispoziție cât mai curând. Potrivit acestei strategii de vaccinare adoptate de Guvern, au fost stabilite grupurile prioritare. Principalelele categorii de personal care vor fi vaccinate împotriva SARS-Cov-2 sunt următoarele: personalul din domeniul sănătății, din centrele rezidențiale și medico-sociale, populația cu risc ridicat de evoluție severă în cazul infecțiilor cu SARS-Cov-2 și personalul din alte domenii cheie, esențiale pentru buna funcționare a societății”, a declarat, sâmbătă dimineața, Ionel Dancă.",1
TVR,"Ministrul Finanțelor, Florin Cîțu, anunță tăierea subvenției pentru partidele politice în 2021","„Lucrez la bugetul pentru 2021 și exact ca în 2020 voi propune economii reale la bugetul de stat prin tăierea cu un procent semnificativ a subvenției pentru partidele politice și în 2021”, a scris ministrul pe rețeaua de socializare.",1
TVR,"Legea care prevede scutiri de taxe pentru activitățile economice de pe insule, atacată la CCR","Șeful statului apreciază că legea încalcă dispozițiile Constituției, determină o reducere a veniturilor la bugetul de stat și încalcă principiul bicameralismului.",1
TVR,"Ministrul Tineretului și Sportului s-a autoizolat acasă, după ce a intrat în contact cu ministrului Agriculturii, infectat cu noul coronavirus",Şi ministrul Finanțelor se va testa după ce a participat la câteva activități împreună cu Adrian Oros.,1
TVR,"Șeful Statului Major al Apărării, generalul Daniel Petrescu, are COVID-19","La aceeași dată cu generalul Petrescu a fost testat și ministrul Apărării Naționale, Nicolae-Ionel Ciucă, rezultatul în acest caz fiind negativ.",1
TVR,Nicușor Dan anunță prima ședință CGMB: Va avea loc pe 2 decembrie,El a reamintit de prevederea din Codul Administrativ potrivit căreia nu se aleg viceprimarii până la validarea tuturor consilierilor.,1
TVR,Președintele Klaus Iohannis a semnat decretele de acreditare a 12 ambasadori ai României,"De asemenea, Silvia Davidoiu a fost acreditată în calitate de ambasador extraordinar și plenipotențiar al României în Republica Serbia, cu reședința la Belgrad, Ana Voicu în Republica Orientală a Uruguayului, cu reședința la Montevideo, Simona Mirela Miculescu la Delegația Permanentă a României pe lângă UNESCO (Paris), iar Matei-Viorel Ardeleanu devine ambasador extraordinar și plenipotențiar al României în Muntenegru, cu reședința la Podgoriţa.",1
